,ward,beds,baths,DEN,size,parking,exposure,D_mkt,building_age,maint,price,lt,lg
886,11,2.0,3,1,1.0,0,0,6.0,4,636.0,917000.0,43.65442184555742,-79.36964891450333
887,10,1.0,2,1,2.0,0,1,2.0,9,610.0,1017000.0,43.66923504316632,-79.40610663427705
889,10,1.0,1,1,0.0,0,1,1.0,8,540.0,561000.0,43.67331633965054,-79.39085412202984
890,13,2.0,2,1,4.0,1,0,2.0,2,2182.0,3254000.0,43.64534849801513,-79.38447567195506
891,13,2.0,2,0,2.0,1,0,8.0,2,1083.0,1261000.0,43.64458719093319,-79.39558278264748
892,11,1.0,2,0,2.0,0,0,8.0,17,1008.0,1337000.0,43.663623179597195,-79.38179049779275
893,10,2.0,2,1,2.0,1,1,0.0,4,2610.0,2069000.0,43.6637406148331,-79.40660613690123
894,10,2.0,3,0,1.0,1,1,5.0,4,587.0,788000.0,43.669964192513994,-79.39675507504481
895,10,2.0,2,0,2.0,0,1,41.0,11,844.0,1289000.0,43.69222799697045,-79.38042703528942
896,13,2.0,1,0,1.0,1,1,15.0,7,1139.0,851000.0,43.642888175450125,-79.38320098996529
897,10,1.0,1,0,2.0,1,1,9.0,26,1064.0,846000.0,43.67191616113706,-79.42056122440368
898,13,1.0,1,0,0.0,1,3,7.0,2,342.0,394000.0,43.65098591720491,-79.40176412173764
899,10,2.0,2,0,2.0,0,1,7.0,4,998.0,1116000.0,43.66373705021247,-79.40919652493933
900,10,2.0,3,0,1.0,1,2,8.0,4,566.0,804000.0,43.66588375571172,-79.39213740753904
901,10,0.0,1,0,0.0,0,0,2.0,14,259.0,440000.0,43.66593798255696,-79.38859623988556
902,11,1.0,1,0,1.0,1,0,3.0,12,776.0,890000.0,43.662335076503375,-79.35807896697544
903,10,1.0,1,0,2.0,1,3,6.0,24,771.0,923000.0,43.688574206578394,-79.36244405320134
904,13,2.0,2,1,4.0,1,1,9.0,4,3261.0,2834000.0,43.64531449845911,-79.39578013679461
905,10,1.0,1,0,0.0,1,2,11.0,8,304.0,401000.0,43.65219321712547,-79.41397907449861
906,11,2.0,2,0,4.0,1,0,3.0,12,1467.0,2036000.0,43.666523246492766,-79.35786147778141
907,13,2.0,2,0,2.0,1,1,13.0,6,632.0,799000.0,43.6290404322512,-79.4134254746629
908,13,2.0,2,0,2.0,1,2,8.0,17,1626.0,2031000.0,43.641678281291384,-79.38190554557472
909,13,1.0,1,1,0.0,0,1,0.0,6,715.0,710000.0,43.64362376389012,-79.39374946928444
910,10,1.0,1,0,1.0,0,1,8.0,8,597.0,430000.0,43.666739045359776,-79.41963453497102
911,10,2.0,2,1,3.0,0,3,11.0,4,1227.0,2024000.0,43.65455524291713,-79.39654096590668
912,10,3.0,2,0,2.0,0,0,10.0,18,811.0,1223000.0,43.65780722717003,-79.40063141389457
913,13,2.0,2,0,1.0,1,1,11.0,7,643.0,768000.0,43.62776172541989,-79.42056102550544
914,11,1.0,1,0,0.0,0,2,29.0,16,357.0,508000.0,43.65486045939644,-79.36075115088951
915,13,2.0,2,0,2.0,1,1,17.0,15,1197.0,1518000.0,43.64893537819722,-79.39097986824261
916,10,1.0,1,0,1.0,0,1,7.0,32,591.0,759000.0,43.66069758817875,-79.41673392327733
917,10,2.0,2,1,1.0,0,1,39.0,8,454.0,660000.0,43.65628275963552,-79.38375270241927
918,11,1.0,1,0,1.0,1,2,10.0,10,363.0,539000.0,43.668180780342176,-79.37498598437202
919,10,2.0,2,1,2.0,1,2,18.0,2,914.0,1253000.0,43.66563934028433,-79.40539716431871
920,11,1.0,2,0,1.0,0,1,6.0,2,539.0,804000.0,43.6547780760811,-79.36663617880029
921,10,1.0,1,0,0.0,0,2,5.0,1,341.0,487000.0,43.67478533893753,-79.39184954703543
922,10,1.0,2,0,0.0,1,3,9.0,14,303.0,474000.0,43.67911429761939,-79.37588850696318
923,10,2.0,2,0,1.0,1,1,28.0,14,717.0,720000.0,43.68438300723234,-79.3785131486291
924,11,1.0,1,1,0.0,0,2,22.0,3,485.0,553000.0,43.64993467220351,-79.36492090860062
925,10,2.0,1,0,0.0,0,0,5.0,23,510.0,587000.0,43.67189975021366,-79.39753731802126
926,10,2.0,2,1,2.0,0,0,15.0,13,888.0,984000.0,43.683895410593095,-79.36725791769582
927,10,1.0,1,0,0.0,1,0,1.0,4,497.0,614000.0,43.67119254192895,-79.3801064009694
928,10,2.0,2,1,1.0,0,0,2.0,8,949.0,1299000.0,43.66606353292645,-79.41789355056035
929,11,1.0,1,1,1.0,1,0,17.0,11,987.0,866000.0,43.665930951694826,-79.38116393862684
930,10,2.0,3,0,2.0,0,0,3.0,6,1284.0,1592000.0,43.662697521115554,-79.40638088762559
931,10,2.0,2,1,1.0,0,0,5.0,1,569.0,794000.0,43.688664792198544,-79.38125268575848
932,10,0.0,1,0,0.0,1,0,22.0,16,456.0,563000.0,43.667015896053904,-79.41129877830507
933,11,2.0,2,0,1.0,1,0,3.0,23,518.0,691000.0,43.66862320075917,-79.36857328293355
934,13,2.0,3,1,1.0,0,0,3.0,11,633.0,599000.0,43.645850071487125,-79.39280765459819
935,10,2.0,2,1,2.0,1,3,7.0,11,1065.0,1482000.0,43.65693452125048,-79.38155096150196
936,11,1.0,1,0,1.0,1,1,2.0,2,481.0,643000.0,43.65807636991828,-79.36912183368997
937,10,2.0,2,0,1.0,0,3,10.0,3,718.0,898000.0,43.66825289003918,-79.41391640390361
938,10,1.0,1,1,1.0,0,0,3.0,6,522.0,752000.0,43.68053810998275,-79.38856924675376
939,13,2.0,1,0,2.0,1,2,6.0,37,1247.0,1316000.0,43.6460259853843,-79.38728060608909
940,10,3.0,2,0,1.0,1,3,41.0,6,516.0,788000.0,43.67355358180107,-79.38869810133977
941,10,2.0,1,1,2.0,0,2,6.0,3,736.0,824000.0,43.670545586126465,-79.40408062416715
942,10,3.0,2,0,1.0,1,0,10.0,3,975.0,740000.0,43.68152675009046,-79.37185558159318
943,13,1.0,1,0,0.0,1,3,1.0,8,522.0,474000.0,43.641734641424826,-79.3718116594579
944,10,2.0,2,1,1.0,0,1,1.0,1,506.0,768000.0,43.65369178493414,-79.40072591657834
946,13,1.0,1,0,0.0,0,3,12.0,1,482.0,611000.0,43.64003788684321,-79.3881481467615
947,11,1.0,1,1,1.0,0,1,11.0,4,540.0,740000.0,43.66717781798846,-79.3578518422001
948,10,2.0,3,0,1.0,1,3,8.0,17,577.0,824000.0,43.6724557603599,-79.37702882769342
949,10,3.0,2,0,2.0,0,1,28.0,12,943.0,1252000.0,43.676877313415574,-79.38181233523774
950,11,1.0,1,1,1.0,0,3,33.0,5,899.0,610000.0,43.65977735455293,-79.37350603737012
952,11,1.0,1,1,1.0,1,1,13.0,4,621.0,631000.0,43.66765970748241,-79.37297149769662
953,10,1.0,1,0,0.0,1,1,9.0,20,383.0,520000.0,43.6651625839517,-79.40607966446048
954,10,1.0,1,1,0.0,0,2,1.0,6,411.0,513000.0,43.67652794364275,-79.37048803298896
955,10,3.0,2,0,2.0,0,1,7.0,4,993.0,1461000.0,43.68481994024636,-79.36387619166432
956,10,1.0,1,1,1.0,0,1,11.0,6,879.0,920000.0,43.651339010691,-79.41506431019646
957,11,1.0,1,1,1.0,1,3,5.0,18,660.0,938000.0,43.67005196579771,-79.36318050488038
958,10,1.0,1,1,1.0,1,1,2.0,16,437.0,553000.0,43.671306755888445,-79.42545828478188
959,13,2.0,2,0,3.0,1,1,2.0,3,1011.0,1309000.0,43.636441020570665,-79.42025592734339
960,11,1.0,1,1,1.0,1,0,16.0,1,364.0,633000.0,43.65026867352604,-79.37832757609634
961,10,1.0,1,0,0.0,1,2,18.0,17,390.0,456000.0,43.68324670510839,-79.3672811592171
962,10,2.0,2,1,8.0,0,3,2.0,30,5022.0,5688000.0,43.675132164849174,-79.36628121477216
963,10,1.0,1,0,1.0,0,1,30.0,2,905.0,676000.0,43.65782809307953,-79.39769971263003
964,10,1.0,1,0,0.0,0,2,19.0,4,462.0,677000.0,43.674759537488576,-79.39567353258016
965,10,3.0,2,0,4.0,0,0,15.0,10,1438.0,2233000.0,43.67883990696443,-79.38083614734218
966,10,1.0,1,1,1.0,0,1,1.0,7,490.0,626000.0,43.665335208144604,-79.38977395344399
967,10,1.0,2,1,0.0,0,0,18.0,10,523.0,649000.0,43.6885107351194,-79.37005469563223
968,10,2.0,2,0,2.0,0,1,42.0,11,957.0,1115000.0,43.66891204519088,-79.40408486727962
969,11,2.0,1,0,1.0,1,1,21.0,4,578.0,724000.0,43.66316257081131,-79.38294710952425
970,13,1.0,1,0,2.0,0,0,1.0,8,1157.0,1398000.0,43.64488142491231,-79.36570906489436
971,13,3.0,2,0,1.0,1,3,3.0,12,622.0,828000.0,43.634774029611904,-79.41529856661074
974,11,2.0,2,0,1.0,0,0,19.0,11,474.0,640000.0,43.66654829231978,-79.3663094145244
975,13,1.0,1,0,1.0,1,0,1.0,9,544.0,650000.0,43.63792602849219,-79.4242902805229
976,11,2.0,2,0,2.0,1,2,0.0,2,671.0,1160000.0,43.661338936339696,-79.37663694296482
977,11,2.0,1,0,3.0,0,1,16.0,14,814.0,1027000.0,43.653825588670415,-79.38031554769847
978,13,1.0,1,0,0.0,1,0,18.0,8,252.0,393000.0,43.6315023446484,-79.41031175896515
979,13,0.0,1,0,0.0,1,0,10.0,11,329.0,381000.0,43.64215652572395,-79.41414160293664
980,10,2.0,2,1,4.0,1,0,16.0,2,1895.0,2024000.0,43.666045996334546,-79.4242444962169
981,13,2.0,2,0,1.0,1,0,24.0,10,479.0,506000.0,43.63076504343955,-79.41797931532753
982,13,1.0,1,0,0.0,1,0,7.0,7,421.0,314000.0,43.623321213832305,-79.39803798589857
983,13,1.0,1,1,1.0,1,0,12.0,2,819.0,944000.0,43.64143043011349,-79.41385958421165
984,13,1.0,1,0,0.0,1,2,13.0,6,368.0,473000.0,43.651223368165034,-79.40070670015184
985,10,1.0,1,1,1.0,0,0,0.0,37,676.0,810000.0,43.65647752982039,-79.40121403275428
986,10,1.0,1,1,1.0,0,0,9.0,21,434.0,553000.0,43.66236201876152,-79.42017103841275
987,11,1.0,1,0,1.0,1,0,2.0,3,587.0,641000.0,43.65722681267983,-79.36585454387001
988,13,3.0,2,0,2.0,0,1,16.0,6,1730.0,1827000.0,43.642230033405895,-79.42094004444235
989,13,2.0,3,1,1.0,0,2,16.0,1,921.0,880000.0,43.648722887432584,-79.41191862882873
990,13,3.0,2,0,2.0,1,2,17.0,29,1145.0,1194000.0,43.64925065196221,-79.35451813013044
991,11,2.0,2,0,1.0,1,1,1.0,6,518.0,785000.0,43.65651361619609,-79.37397875982774
992,13,1.0,1,1,0.0,1,1,25.0,7,301.0,405000.0,43.64732370669249,-79.41523440998635
993,10,1.0,1,1,0.0,0,0,4.0,4,402.0,540000.0,43.67910700111797,-79.36714215781653
994,10,2.0,2,0,1.0,1,1,8.0,7,985.0,790000.0,43.68502537132303,-79.3633465101424
995,10,2.0,2,0,1.0,1,0,19.0,8,970.0,973000.0,43.666784821782805,-79.40864633375331
996,13,0.0,1,0,0.0,0,0,11.0,28,222.0,317000.0,43.6361368246216,-79.42218838808294
997,13,2.0,2,0,3.0,1,0,12.0,11,2019.0,2475000.0,43.63594705591508,-79.42501951508915
998,10,1.0,1,0,0.0,0,0,7.0,1,298.0,406000.0,43.67798080643364,-79.38850118842582
999,13,3.0,2,0,2.0,1,1,34.0,58,1102.0,1433000.0,43.63751344781764,-79.40652044765095
1000,10,1.0,1,0,1.0,1,0,25.0,1,469.0,650000.0,43.67169140714493,-79.41939874703242
1001,10,3.0,2,0,2.0,1,2,1.0,9,730.0,871000.0,43.67627820879534,-79.37875973422929
1002,13,2.0,2,1,6.0,1,0,7.0,14,2465.0,2472000.0,43.65246265367949,-79.38461526771712
1003,10,3.0,2,0,1.0,1,3,1.0,4,506.0,691000.0,43.69234650348128,-79.36654493205374
1004,10,1.0,1,1,1.0,1,0,17.0,17,924.0,639000.0,43.67086677720462,-79.40198504658323
1005,13,1.0,1,0,0.0,1,2,16.0,11,396.0,514000.0,43.63119791210528,-79.41108886732809
1006,10,0.0,1,0,0.0,1,3,7.0,0,278.0,464000.0,43.660799890366135,-79.39935341065625
1007,10,1.0,1,0,1.0,1,2,46.0,21,540.0,860000.0,43.6567910355892,-79.42349830253046
1008,11,1.0,1,1,1.0,1,1,29.0,1,566.0,691000.0,43.65697731884393,-79.3743936656095
1009,10,1.0,1,0,0.0,0,0,13.0,4,405.0,491000.0,43.6805903050131,-79.3827581596445
1010,13,2.0,2,0,5.0,1,0,7.0,19,1808.0,2395000.0,43.64898731804135,-79.36674868741257
1011,13,1.0,2,0,0.0,0,0,9.0,2,231.0,394000.0,43.638591349501226,-79.41756767208953
1012,11,1.0,1,0,1.0,1,0,11.0,0,642.0,838000.0,43.66503761433986,-79.35881973052398
1013,13,2.0,2,1,2.0,0,1,6.0,11,1189.0,1721000.0,43.64855910535,-79.3671044224675
1014,13,2.0,2,0,2.0,0,2,5.0,3,1100.0,1322000.0,43.62717878859935,-79.41937447522255
1015,10,2.0,2,0,1.0,0,0,14.055998326128261,21,1043.0,1222000.0,43.66112933878032,-79.42340728261006
1016,10,1.0,1,1,2.0,1,1,8.0,4,1124.0,1018000.0,43.65775972297445,-79.40748897288275
1017,13,2.0,2,0,2.0,0,3,51.0,9,1035.0,1646000.0,43.64435728137491,-79.39043455166309
1018,10,2.0,2,0,1.0,0,0,2.0,8,1178.0,901000.0,43.663222806292026,-79.40172271786403
1019,10,1.0,1,0,1.0,0,0,41.0,34,515.0,552000.0,43.67873951239502,-79.38777950881473
1020,13,1.0,1,1,0.0,1,2,2.0,13,389.0,515000.0,43.634278657467135,-79.39931459085727
1021,10,2.0,2,0,1.0,0,0,7.0,1,561.0,887000.0,43.67296365681944,-79.36472691592031
1022,13,2.0,2,1,1.0,1,0,22.0,5,477.0,760000.0,43.6505080947912,-79.40858389900356
1023,13,1.0,1,1,1.0,1,2,0.0,15,507.0,749000.0,43.63513586161082,-79.39733161455358
1024,10,1.0,1,0,1.0,0,2,26.0,0,311.0,519000.0,43.685586316473454,-79.37406952359649
1025,11,2.0,2,0,1.0,1,1,1.0,9,495.0,821000.0,43.65262920173805,-79.355932781716
1026,13,2.0,2,0,1.0,1,0,24.0,10,1174.0,1510000.0,43.63639117315172,-79.41430433164476
1027,13,1.0,1,0,0.0,0,1,83.0,3,343.0,426000.0,43.63636267206113,-79.39772181344014
1028,10,1.0,1,1,1.0,0,0,2.0,1,507.0,745000.0,43.692146935021306,-79.36271169555422
1029,13,1.0,1,0,1.0,0,0,18.0,18,561.0,756000.0,43.65001686246613,-79.38310197445631
1031,10,1.0,1,1,1.0,1,2,12.0,14,505.0,695000.0,43.65594989643576,-79.38688669384939
1032,13,2.0,2,0,0.0,1,1,17.0,2,404.0,506000.0,43.6477299961135,-79.42216129469396
1033,10,2.0,2,1,1.0,1,1,21.0,17,721.0,841000.0,43.68015071261125,-79.36844370964924
1034,10,1.0,1,1,0.0,1,0,2.0,0,629.0,774000.0,43.66451508622597,-79.41483444984306
1035,11,2.0,2,0,2.0,1,0,3.0,1,722.0,1010000.0,43.66148596384669,-79.37718135644681
1036,13,1.0,1,1,1.0,1,2,26.0,1,565.0,818000.0,43.64422880066368,-79.37905726638547
1037,13,2.0,3,0,1.0,1,3,1.0,1,828.0,962000.0,43.64418477039312,-79.37497947083753
1038,13,1.0,1,0,0.0,1,0,0.0,4,351.0,510000.0,43.64812346495301,-79.35358247773593
1039,10,2.0,2,0,1.0,1,3,21.0,19,549.0,614000.0,43.66574995162669,-79.40552760750431
1040,11,1.0,1,1,1.0,0,0,7.0,2,507.0,686000.0,43.66537604075954,-79.3593371612636
1041,10,1.0,2,0,1.0,1,0,41.0,5,644.0,900000.0,43.66324191664246,-79.39480365663842
1042,10,2.0,2,0,2.0,0,1,14.0,3,819.0,1053000.0,43.66894062735077,-79.40453739873409
1043,13,2.0,2,1,3.0,1,3,5.0,4,1009.0,1641000.0,43.63614525854606,-79.40672680321316
1044,13,1.0,1,0,0.0,0,2,0.0,12,414.0,409000.0,43.62693973021464,-79.42009297112253
1045,13,1.0,1,1,0.0,1,0,22.0,7,548.0,521000.0,43.630868784838235,-79.42058363245974
1046,10,2.0,2,0,2.0,0,2,0.0,2,999.0,1210000.0,43.67414873840416,-79.36334540123302
1047,10,1.0,1,1,1.0,1,0,12.0,9,985.0,798000.0,43.655366645036715,-79.41661305767069
1048,10,2.0,2,1,1.0,1,0,169.0,12,483.0,716000.0,43.65876620907744,-79.42039908460752
1049,10,2.0,2,1,7.0,1,1,1.0,37,1651.0,2851000.0,43.650753117412066,-79.41765224353175
1050,10,1.0,1,1,1.0,1,0,26.0,13,565.0,857000.0,43.67601999049979,-79.40182728203541
1051,10,1.0,2,1,1.0,0,0,11.0,25,550.0,841000.0,43.67483929089953,-79.40828383713855
1052,13,1.0,1,1,1.0,1,1,43.0,4,464.0,748000.0,43.65411837995866,-79.38957470868549
1053,13,2.0,2,1,3.0,0,1,21.0,9,1353.0,1403000.0,43.633322778229,-79.40900081607165
1054,11,2.0,2,1,3.0,1,1,0.0,55,1098.0,1350000.0,43.66843316253413,-79.36597924229457
1055,10,3.0,2,1,3.0,0,2,3.0,8,1003.0,1627000.0,43.68063264855015,-79.39158681551599
1056,11,1.0,1,0,0.0,0,3,13.0,6,460.0,551000.0,43.657545757114214,-79.36361932386964
1057,10,2.0,1,1,1.0,0,0,16.0,12,900.0,847000.0,43.66812944971772,-79.4175299049444
1058,11,1.0,1,1,1.0,1,0,5.0,3,621.0,669000.0,43.658022294062995,-79.36299431208562
1059,13,1.0,1,1,1.0,0,0,3.0,0,264.0,452000.0,43.6443361903228,-79.4008498613039
1060,13,1.0,1,1,0.0,1,3,14.0,6,359.0,545000.0,43.639001538423415,-79.40536475249833
1061,13,2.0,1,1,2.0,0,1,9.0,4,867.0,1171000.0,43.63241170297576,-79.41198566879767
1062,13,1.0,1,1,1.0,1,1,26.0,6,501.0,754000.0,43.64084965815648,-79.4059223172551
1063,10,1.0,1,1,1.0,1,3,8.0,12,656.0,696000.0,43.67908276184667,-79.38921832864091
1064,10,2.0,1,0,4.0,0,0,9.0,24,1482.0,2446000.0,43.65820691721195,-79.39390208316127
1065,10,0.0,1,0,1.0,0,0,7.0,10,352.0,551000.0,43.67975563401475,-79.37587407944298
1066,13,2.0,1,1,2.0,1,1,6.0,37,903.0,1114000.0,43.648410501223,-79.3554194770216
1067,13,2.0,2,0,0.0,1,1,13.0,23,538.0,657000.0,43.65124560592672,-79.40912370764401
1068,10,0.0,1,0,0.0,1,2,39.0,9,332.0,467000.0,43.67751120314574,-79.36899514006333
1069,10,1.0,1,1,0.0,1,3,4.0,9,377.0,621000.0,43.67243298601084,-79.39776472922078
1070,13,1.0,1,0,0.0,1,1,0.0,13,252.0,322000.0,43.64488356150545,-79.39806223322681
1071,10,1.0,1,0,1.0,1,1,25.0,5,786.0,554000.0,43.66373991937477,-79.39408678874263
1072,11,2.0,2,1,3.0,1,0,13.0,2,1050.0,1462000.0,43.65777780437646,-79.37868649743986
1073,11,2.0,2,1,2.0,1,1,32.0,11,1750.0,1418000.0,43.654194303221864,-79.36835798012537
1074,13,2.0,2,0,1.0,0,2,11.0,11,655.0,610000.0,43.646225517861794,-79.37693865334106
1075,10,2.0,2,0,3.0,1,1,12.0,19,2078.0,1674000.0,43.67468750791233,-79.38792562184756
1076,10,1.0,1,1,2.0,1,2,4.0,12,979.0,975000.0,43.67415924908939,-79.39549285915467
1077,11,1.0,2,0,1.0,0,0,9.0,9,609.0,665000.0,43.654127322155,-79.35894624746325
1078,11,1.0,1,1,2.0,1,1,9.0,5,965.0,1277000.0,43.661800453332546,-79.38414698011253
1079,10,2.0,1,0,2.0,1,3,3.0,2,984.0,1255000.0,43.66123154460061,-79.41815105458431
1080,11,2.0,2,0,1.0,1,2,12.0,13,657.0,596000.0,43.66025107772225,-79.35679823105632
1081,13,1.0,1,0,1.0,0,1,0.0,13,593.0,580000.0,43.64508290204556,-79.40567569457073
1082,13,2.0,2,0,0.0,1,3,14.0,4,400.0,542000.0,43.63292271884348,-79.42567743465308
1083,10,1.0,1,0,0.0,0,0,1.0,6,328.0,466000.0,43.674219053781144,-79.39174131716456
1084,13,1.0,1,0,1.0,1,0,20.0,33,489.0,669000.0,43.63817895219717,-79.40656155442652
1085,10,1.0,1,1,1.0,1,2,13.968399900585922,23,504.0,619000.0,43.65572736882001,-79.40118343382545
1086,10,2.0,2,1,1.0,0,0,5.0,6,442.0,713000.0,43.68688078698105,-79.37026716249869
1087,13,2.0,3,0,0.0,1,2,19.0,20,422.0,572000.0,43.63730404530227,-79.39218263171378
1088,10,2.0,2,1,1.0,1,1,22.0,1,598.0,948000.0,43.6542520289204,-79.39969608095245
1090,13,2.0,3,0,0.0,1,2,13.954585677633975,16,419.0,486000.0,43.642788624430246,-79.37442045036308
1091,11,1.0,1,0,1.0,1,0,1.0,2,677.0,670000.0,43.66135400807692,-79.37491648864697
1092,10,1.0,1,1,0.0,0,2,11.0,8,736.0,616000.0,43.662491576031606,-79.38759988293593
1093,13,2.0,2,0,2.0,1,0,15.0,7,707.0,652000.0,43.642659973648136,-79.41708344572577
1094,10,1.0,1,0,1.0,1,3,7.0,18,462.0,598000.0,43.65945893894964,-79.40135177240658
1095,11,1.0,1,0,1.0,0,0,5.0,23,668.0,676000.0,43.6534362879686,-79.36784619359705
1096,13,2.0,2,1,4.0,0,1,3.0,2,1240.0,2065000.0,43.63521591938281,-79.42351553808027
1097,13,0.0,1,0,0.0,0,1,12.0,5,363.0,435000.0,43.64540212058985,-79.38959546420574
1098,11,2.0,2,1,1.0,1,3,14.0,5,861.0,1238000.0,43.65089645002754,-79.37255714058396
1099,13,1.0,1,1,2.0,0,1,8.0,15,795.0,743000.0,43.65083395193184,-79.38448607766382
1100,10,1.0,1,1,1.0,1,0,4.0,1,617.0,616000.0,43.672172044401755,-79.40911569601398
1101,10,1.0,1,1,1.0,0,2,0.0,2,860.0,727000.0,43.68597332457442,-79.36813415108618
1102,13,3.0,3,0,2.0,0,0,27.0,4,1378.0,1214000.0,43.64558340860007,-79.3707117280349
1103,10,2.0,2,0,4.0,0,3,6.0,6,2577.0,2218000.0,43.66618639088298,-79.39594571862865
1104,11,1.0,1,0,1.0,0,1,3.0,46,557.0,817000.0,43.66909669193951,-79.37267815149379
1105,13,1.0,1,1,1.0,1,1,0.0,0,721.0,942000.0,43.64174810820744,-79.38545961287417
1106,10,1.0,1,1,1.0,1,1,13.0,0,526.0,767000.0,43.67331502660824,-79.36896088875568
1107,13,2.0,2,0,2.0,0,1,4.0,6,845.0,1045000.0,43.63707509306587,-79.41561528202533
1108,13,1.0,1,1,1.0,1,1,14.019593785643133,8,819.0,684000.0,43.631050309452434,-79.42060456418247
1109,11,1.0,1,1,1.0,1,1,8.0,12,627.0,723000.0,43.66519594257877,-79.37345399586864
1110,13,2.0,2,0,1.0,0,2,19.0,22,440.0,583000.0,43.64650782006134,-79.36675201748048
1111,11,1.0,1,0,0.0,1,1,19.0,2,603.0,607000.0,43.654029605837195,-79.37135338041153
1112,11,3.0,2,0,1.0,1,3,17.0,2,715.0,796000.0,43.65250265613554,-79.35273492038982
1113,10,1.0,1,0,0.0,0,1,34.0,18,515.0,416000.0,43.66122157338069,-79.41703342051501
1114,10,1.0,1,1,1.0,0,0,54.0,1,366.0,562000.0,43.673928281627326,-79.38192533470401
1115,13,1.0,1,1,1.0,0,1,11.0,18,501.0,546000.0,43.63428088381033,-79.40230274993891
1116,13,2.0,3,0,1.0,1,3,20.0,26,786.0,863000.0,43.64715819249943,-79.35729562089672
1117,11,1.0,1,0,0.0,1,0,15.0,23,535.0,551000.0,43.67095794119589,-79.36645101377644
1119,10,1.0,1,1,1.0,1,1,16.0,14,683.0,856000.0,43.67526728666992,-79.37455290311367
1120,10,1.0,1,0,1.0,1,0,42.0,4,649.0,926000.0,43.6900818359966,-79.38086419339112
1121,10,2.0,2,0,2.0,0,0,14.0,7,987.0,848000.0,43.67323863038644,-79.36302251889963
1122,13,1.0,2,1,1.0,0,3,32.0,30,710.0,727000.0,43.64319860222226,-79.41583569938433
1123,13,1.0,1,1,1.0,0,1,55.0,2,916.0,810000.0,43.65009422603955,-79.38863735607718
1124,13,1.0,1,1,1.0,0,1,11.0,5,579.0,931000.0,43.64279171996033,-79.4013001452218
1125,13,1.0,1,0,0.0,0,0,7.0,3,583.0,602000.0,43.64008336898196,-79.40550411030362
1126,13,1.0,1,0,0.0,0,1,0.0,10,310.0,415000.0,43.63482028971494,-79.41496257681179
1127,11,2.0,2,1,1.0,0,3,4.0,28,641.0,759000.0,43.653552625425704,-79.37700422999824
1128,10,2.0,2,1,3.0,1,0,27.0,30,843.0,1173000.0,43.66208742958173,-79.42479879356073
1129,13,2.0,2,0,1.0,0,0,8.0,1,1213.0,1143000.0,43.650357676409065,-79.41139885605706
1130,11,1.0,1,1,1.0,0,0,31.0,42,640.0,817000.0,43.6661430411472,-79.3703557750782
1131,10,0.0,1,0,1.0,1,2,10.0,18,402.0,551000.0,43.65613103446659,-79.39027922297784
1132,11,1.0,1,0,1.0,1,2,3.0,3,396.0,650000.0,43.66232369145278,-79.38632352099148
1133,10,0.0,1,0,1.0,1,0,11.0,4,449.0,484000.0,43.69031994769561,-79.38532385050885
1134,10,2.0,2,0,0.0,1,0,8.0,3,391.0,571000.0,43.68243116735614,-79.38821915445853
1135,13,1.0,1,1,1.0,0,1,2.0,12,411.0,475000.0,43.64755871730547,-79.38191572507861
1136,10,2.0,2,0,0.0,1,1,1.0,1,454.0,564000.0,43.66023868187134,-79.40712500860909
1137,10,1.0,1,0,1.0,1,0,6.0,10,670.0,748000.0,43.67622660673408,-79.37045679424605
1138,10,2.0,2,1,1.0,0,1,25.0,62,1248.0,1303000.0,43.67300306223041,-79.37267209739157
1139,10,2.0,2,0,4.0,1,0,8.0,4,1223.0,1649000.0,43.69228244681682,-79.36906489860218
1140,10,1.0,1,1,0.0,1,0,19.0,0,746.0,646000.0,43.658584138941315,-79.3895598601414
1141,10,1.0,1,1,0.0,1,2,38.0,22,297.0,511000.0,43.68906262645787,-79.37283687130588
1142,10,2.0,1,0,0.0,1,1,4.0,5,364.0,516000.0,43.690528186226445,-79.37287558049547
1143,13,1.0,1,0,1.0,1,2,9.0,9,541.0,763000.0,43.64295651010333,-79.3924547296091
1144,13,1.0,1,0,1.0,1,3,4.0,4,422.0,337000.0,43.646500619919145,-79.3923701481095
1145,11,2.0,2,0,5.0,1,1,3.0,14,2294.0,2113000.0,43.66753915672083,-79.35740979589914
1146,11,1.0,2,0,1.0,1,2,3.0,21,407.0,560000.0,43.659025711516406,-79.35618683076935
1147,11,2.0,2,0,1.0,1,2,6.0,3,1259.0,1257000.0,43.66685568453163,-79.36190417861441
1148,10,1.0,1,1,1.0,1,1,22.0,9,821.0,1098000.0,43.6902320848505,-79.37919046756512
1150,13,1.0,1,0,1.0,1,2,11.0,10,600.0,646000.0,43.64418967951448,-79.38826398439606
1151,13,1.0,1,1,1.0,1,0,12.0,11,396.0,588000.0,43.64515140870012,-79.36483814371572
1152,13,1.0,1,1,1.0,1,2,1.0,1,371.0,739000.0,43.635875425883086,-79.41842475162974
1153,10,2.0,2,1,1.0,1,0,4.0,6,681.0,759000.0,43.67501521113128,-79.38232801980054
1154,13,2.0,2,0,7.0,1,0,16.0,6,2268.0,2256000.0,43.64720310436347,-79.41538927901317
1155,10,3.0,2,0,5.0,0,1,4.0,24,2215.0,2687000.0,43.66557800896024,-79.4127441538161
1156,11,1.0,1,0,1.0,0,1,4.0,4,467.0,774000.0,43.65314775321151,-79.38181381968754
